name,category,roadAddress,address,latitude,longitude,period,count,items
부산산업용품상협동조합,상설장,부산광역시 사상구 괘감로 37,부산광역시 사상구 괘법동 578,35.15975736,128.9804306,매일,981.0,근린생활서비스
감전시장,상설장,부산광역시 사상구 새벽로168번길 21-6,부산광역시 사상구 감전동 121-12,35.15610243,128.984607,매일,137.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
부산새벽시장,상설장,부산광역시 사상구 새벽로 141,부산광역시 사상구 감전동 143-16,35.15414647,128.9824232,매일,286.0,농산물+축산물+수산물+가공식품+음식점
부산산업용재유통상가,상설장,부산광역시 사상구 새벽로 131,부산광역시 사상구 감전동 152-2,35.15329601,128.9810797,매일,852.0,농산물+축산물+가공식품+음식점+근린생활서비스
감전제일상가시장,상설장,부산광역시 사상구 새벽로168번길 21-11,부산광역시 사상구 감전동 121-12,35.15632853,128.9845501,매일,23.0,농산물+가공식품+의류+신발+음식점
만덕2동제일상가시장,상설장,부산광역시 북구 함박봉로140번길 109,부산광역시 북구 만덕동 945-2,35.2022338,129.0361266,매일,37.0,농산물+가공식품+음식점
만덕시장,상설장,부산광역시 북구 만덕1로24번길 8,부산광역시 북구 만덕동 829,35.21449706,129.0353682,매일,57.0,농산물+가공식품+음식점
덕천시장,상설장,,부산광역시 북구 덕천동 411-5,35.21121969,129.0134242,매일,140.0,가공식품+음식점
구포축산물도매시장,상설장,부산광역시 북구 사상로583번길 25,부산광역시 북구 구포동 1188-3,35.19619211,128.9892082,매일,163.0,축산물
정이있는구포시장,상설장+3일장,부산광역시 북구 구포시장2길 8,부산광역시 북구 구포동 599-39,35.20835959,129.0038559,3일+8일,750.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
초읍시장,상설장,부산광역시 부산진구 성지로51번길 60,부산광역시 부산진구 초읍동 225,35.17731689,129.0528596,매일,53.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
광안어패류시장,상설장,부산광역시 수영구 민락수변로7번길 19,부산광역시 수영구 민락동 181-72,35.1555939,129.1245334,매일,60.0,수산물
망미중앙시장,상설장,부산광역시 수영구 망미배산로10번길 40,부산광역시 수영구 망미동 431-6,35.17568162,129.106878,매일,102.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
망미새상가시장,상설장,부산광역시 수영구 연수로263번길 12-32,부산광역시 수영구 망미동 831-13,35.17360458,129.100461,매일,43.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
망미삼성상가시장,상설장,부산광역시 수영구 연수로310번길 74,부산광역시 수영구 망미동777,35.16942604,129.1028127,매일,28.0,가정용품+근린생활서비스
삼익비치A상가시장,상설장,부산광역시 수영구 광안해변로 95,부산광역시 수영구 남천동 148-9,35.14321639,129.1139867,매일,108.0,가공식품+신발+가정용품
남천해변시장,상설장,부산광역시 수영구 광안해변로15번길 77,부산광역시 수영구 남천동 556,35.13915725,129.1090438,매일,154.0,농산물+축산물+가공식품+의류+신발
삼익비치B상가시장,상설장,부산광역시 수영구 광안해변로 95,부산광역시 수영구 남천동 148-9,35.14321639,129.1139867,매일,78.0,농산물+축산물+수산물+가공식품+의류
광안시장,상설장,부산광역시 수영구 수영로603번길 18,부산광역시 수영구 광안동559-2,35.16017853,129.1124667,매일,53.0,농산물+축산물+수산물+가공식품
충무동골목시장,상설장,부산광역시 서구 충무대로267번길 5,부산광역시 서구 충무동1가 38-32,35.09428445,129.023658,매일,151.0,음식점
충무동해안시장,상설장,부산광역시 서구 자갈치로 14-12,부산광역시 서구 충무동1가 1-74,35.09588564,129.0259893,매일,77.0,농산물+축산물+수산물+가공식품+음식점
송남시장,상설장,부산광역시 서구 충무대로 34,부산광역시 서구 암남동 346-2,35.07851,129.0168108,매일,32.0,농산물+축산물+음식점
아미시장,상설장,부산광역시 서구 아미초장로 132,부산광역시 서구 아미동2가 96-11,35.09965023,129.0174856,매일,30.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점
서대신동골목시장,상설장,부산광역시 서구 구덕로295번길 4,부산광역시 서구 서대신동2가 99-5,35.11041299,129.0173233,매일,91.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
서대신1동골목시장,상설장,부산광역시 서구 대영로30번길 19-1,부산광역시 서구 서대신동1가 149-4,35.1086586,129.0144397,매일,27.0,농산물+가정용품+음식점
대신시장,상설장,부산광역시 서구 대영로 78,부산광역시 서구 동대신동1가 113-1,35.11037336,129.0197021,매일,88.0,농산물+축산물+수산물+가공식품+의류+신발
동대신1동골목시장,상설장,부산광역시 서구 대영로74번길 4,부산광역시 서구 동대신동1가 129-6,35.1103097,129.019196,매일,37.0,농산물+축산물+수산물+가공식품+가정용품+음식점
충무동새벽시장,상설장,부산광역시 서구 해안새벽시장길 70,부산광역시 서구 남부민동 684,35.09302324,129.0247409,매일,147.0,농산물+축산물+수산물
에덴골목시장,상설장,부산광역시 사하구 낙동대로535번길 33,부산광역시 사하구 하단동 500-29,35.11114738,128.9627261,매일,43.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
하단오일상설시장,상설장,부산광역시 사하구 제석로17번길 1,부산광역시 사하구 하단동 620-8,35.10372566,128.9708055,2일+7일,108.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
단대전통시장,상설장,경기도 성남시 중원구 광명로289,경기도 성남시 중원구 금광동 10,37.44434033,127.1583278,매일,85.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
장림골목시장,상설장,부산광역시 사하구 장림시장 5길 95,부산광역시 사하구 장림동 641-268,35.0804627,128.9676804,매일,90.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
장림시장,상설장,부산광역시 사하구 장림번영로 22,부산광역시 사하구 장림동 792-7,35.08093025,128.9677464,매일,29.0,농산물+수산물+가공식품+가정용품+음식점
성남남한산성시장(은행골목시장),상설장,경기도 성남시 중원구 산성대로518번길 7,경기도 성남시 중원구 은행동 1565,37.4569514,127.1644284,매일,66.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
신평종합시장,상설장,부산광역시 사하구 다대로134번길 44,부산광역시 사하구 신평동 111-213,35.09162211,128.9767093,매일,21.0,농산물+의류+가정용품+음식점+근린생활서비스
하단시장,상설장,부산광역시 사하구 승학로2번길 1,부산광역시 사하구 당리동 302-7,35.10627945,128.9694852,매일,48.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
당리시장,상설장,부산광역시 사하구 제석로62번길 16,부산광역시 사하구 당리동 143-1,35.10546316,128.9753435,매일,32.0,농산물+축산물+수산물+가공식품+가정용품+음식점+근린생활서비스
다대씨-파크,상설장,부산광역시 사하구 다대동로 20,부산광역시 사하구 다대동 680-2,35.05514162,128.9719714,매일,231.0,수산물
영산시장,5일장,경상남도 창녕군 영산면 신영산로56,경상남도 창녕군 영산면 성내리 516-4,35.45704302,128.5325963,5일+10일,51.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품
남지시장,상설장,경상남도 창녕군 남지읍 본동길4,경상남도 창녕군 남지읍 남지리 531,35.38911294,128.4824933,2일+7일,120.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
비봉시장,상설장,경상남도 진주시 진주대로1070번길 15-1,경상남도 진주시 대안동 2-5,35.19549686,128.0852141,매일,48.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
평거한보하이타운,상설장,경상남도 진주시 순환로 553번길 7,경상남도 진주시 평거동 301-1,35.17261455,128.05929,매일,143.0,축산물+가공식품+의류+음식점
천전시장,상설장,경상남도 진주시 진주대로 954번길 4,경상남도 진주시 칠암동 306-1,35.18505421,128.0885772,매일,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
진주논개시장(장대시장),상설장,경상남도 진주시 진양호로569번길 12,경상남도 진주시 장대동 58-8,35.19506184,128.0872175,매일,294.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
일반성시장,상설장+3일장,경상남도 진주시 일반성면 동부로1993번길 27,경상남도 진주시 일반성면 창촌리 92,35.17121682,128.2822147,3일+8일,51.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
이현종합상가,상설장,경상남도 진주시 신안로 165,경상남도 진주시 이현동 21-3,35.19198664,128.0661291,매일,520.0,가공식품+근린생활서비스
진주청과시장,상설장,경상남도 진주시 촉석로 226번길 3,경상남도 진주시 수정동 25-28,35.19624733,128.0866843,매일,228.0,농산물+축산물+수산물
자유시장,상설장,경상남도 진주시 도동천로 95,경상남도 진주시 상대동 276-9,35.18016981,128.1103469,매일,145.0,농산물+축산물+수산물+가공식품+의류+신발+음식점
동부종합상가,상설장,경상남도 진주시 대신로299번길 7,경상남도 진주시 상대동 193-1,35.18704685,128.1162152,매일,55.0,농산물+수산물+가공식품+의류+음식점+근린생활서비스
새서부시장,상설장,경상남도 진주시 진주대로1175번길16-1,경상남도 진주시 봉곡동 28-5,35.19494636,128.0759288,2일+7일,141.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점
문산시장,4일장,경상남도 진주시 문산읍 소문길 68,경상남도 진주시 문산읍 소문리 112-6,35.17042347,128.1691246,4일+9일,10.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
진주중앙시장,상설장,경상남도 진주시 진양호로547번길 8-1,경상남도 진주시 대안동 8-600,35.19391998,128.0848966,매일,420.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
대곡시장,상설장,경상남도 진주시 대곡면 진의로 1079번길 6,경상남도 진주시 대곡면 광석리 321-7,35.26370317,128.168562,1일+6일,9.0,농산물+수산물+의류+신발+가정용품+음식점
금곡시장,상설장,경상남도 진주시 금곡면 구암두문로 1021-9,경상남도 진주시 금곡면 두문리 639-1,35.0907536,128.1862332,1일+6일,,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
진주동성상가,상설장,경상남도 진주시 진주대로 901,경상남도 진주시 강남동 219,35.18091944,128.0893345,매일,316.0,의류+신발+가정용품+음식점
의령시장,상설장+3일장,경상남도 의령군 의령읍 의병로18길 13,경상남도 의령군 의령읍 서동리 494-8,35.31851286,128.2606632,3일+8일,99.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신반시장,상설장+4일장,경상남도 의령군 부림면 신번로9길 11,경상남도 의령군 부림면 신반리 563-2,35.46810715,128.3250278,4일+9일,21.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신평시장,상설장+3일장,경상남도 양산시 하북면 신평강변3길 11,경상남도 양산시 하북면 순지리 575,35.49059663,129.0858533,3일+8일,48.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
양산남부시장상가,상설장,경상남도 양산시 장터3길 7,경상남도 양산시 중부동 407-3,35.34339273,129.037046,1일+6일,107.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
양산남부시장,상설장,경상남도 양산시 중앙로 133,경상남도 양산시 중부동 423-5,35.34244341,129.0372311,1일+6일,200.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
석계시장,4일장,경상남도 양산시 상북면 삼계4길 2,경상남도 양산시 상북면 석계리 34-9,35.41957782,129.06393,4일+9일,62.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
서창시장,상설장+4일장,경상남도 양산시 서창서2길 5,경상남도 양산시 삼호동 525,35.41625784,129.1720087,4일+9일,38.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
양산북부시장,상설장,경상남도 양산시 중앙로 232,경상남도 양산시 북부동 148-19,35.35045076,129.041194,매일,122.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
북동공설시장,상설장,경상남도 창원시 의창구 의안로 49번길 30,경상남도 창원시 의창구 북동 249-1,35.26617837,128.6206956,매일,45.0,농산물+축산물+가공식품+음식점+근린생활서비스
대동그린코아상가,상설장,경상남도 창원시 성산구 창원천로 294,경상남도 창원시 성산구 반지동 23,35.24508505,128.670389,매일,74.0,의류+음식점+근린생활서비스
명서시장,상설장,경상남도 창원시 의창구 원이대로189번길 42,경상남도 창원시 의창구 명서동 75-1,35.24937275,128.6465716,매일,179.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점+근린생활서비스
회성종합시장,상설장,경상남도 창원시 마산회원구 회성시장1길 16,경상남도 창원시 마산회원구 회성동 450-2,35.2329295,128.5594101,매일,114.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
석전시장,상설장,경상남도 창원시 마산회원구 석전동 6길 32,경상남도 창원시 마산회원구 석전동 257-1,35.23040104,128.5749057,매일,141.0,농산물+수산물+가공식품+의류+음식점+근린생활서비스
서마산시장,상설장,경상남도 창원시 마산회원구 석전남16길64,경상남도 창원시 마산회원구 석전동 155-1,35.22901572,128.5691214,매일,17.0,농산물+축산물+수산물+가공식품+음식점+근린생활서비스
구암현대시장,상설장,경상남도 창원시 마산회원구 구암서2길 36,경상남도 창원시 마산회원구 구암동 19-11,35.24770952,128.5910363,매일,62.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
마산역번개시장,상설장,경상남도 창원시 마산회원구 석전동 17길 37,경상남도 창원시 마산회원구 석전동 227-1,35.23672222,128.5787496,매일,80.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
마산수산시장,상설장,경상남도 창원시 마산합포구 수산1길 186,경상남도 창원시 마산합포구 동성동 310-1,35.20293997,128.5804341,매일,241.0,수산물
진동전통시장,상설장+4일장,경상남도 창원시 마산합포구 진동면 진동시장길 62,경상남도 창원시 마산합포구 진동면 진동리 264-3,35.11331794,128.4873368,4일+9일,72.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
진동시장,상설장+4일장,경상남도 창원시 마산합포구 진동면 진동시장길 43-7,경상남도 창원시 마산합포구 진동면 진동리 359-6,35.11359014,128.487923,4일+9일,22.0,농산물+축산물+수산물+가공식품+의류+음식점
정우새어시장,상설장,경상남도 창원시 마산합포구 어시장7길126,경상남도 창원시 마산합포구 동성동 313,35.20410405,128.5787107,매일,72.0,농산물+축산물+수산물+가공식품+가정용품+음식점+근린생활서비스
신마산시장,상설장,경상남도 창원시 마산합포구 문화동15길 13,경상남도 창원시 마산합포구 해운동 64,35.18109351,128.5617121,매일,126.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
산호시장,상설장,경상남도 창원시 마산합포구 산호시장길 18,경상남도 창원시 마산합포구 산호동 28-8,35.21837357,128.581716,매일,81.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
북마산중앙시장,상설장,경상남도 창원시 마산합포구 상남시장로3,경상남도 창원시 마산합포구 상남동 40-1,35.21603828,128.5711777,매일,210.0,농산물+수산물+가공식품+의류+가정용품+음식점
부림시장,상설장,경상남도 창원시 마산함포구 3 15대로 352,경상남도 창원시 마산합포구 부림동 32,,,매일,396.0,의류
부림상시장,상설장,경상남도 창원시 마산합포구 3·15대로 349,경상남도 창원시 마산합포구 부림동 83-244,35.20612909,128.5729194,매일,50.0,가정용품+근린생활서비스
신마산반월시장,상설장,경상남도 창원시 마산합포구 반월시장2길 2,경상남도 창원시 마산합포구 반월동 85-3,35.18922274,128.5610113,매일,75.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
마산어시장,상설장,경상남도 창원시 마산합포구 복요리로 7,경상남도 창원시 마산합포구 동성동 314,35.20376135,128.5789567,매일,683.0,수산물
대동씨코아상가시장,상설장,경상남도 창원시 마산합포구 월영동로8,경상남도 창원시 마산합포구 해운동 37-4,35.17975023,128.5624438,매일,170.0,의류+신발+가정용품+음식점
월영대시장,상설장,경상남도 창원시 마산합포구 월영남1길 12,경상남도 창원시 마산합포구 해운동 12-13,35.17946019,128.5576742,매일,106.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
북마산가구시장,상설장,경상남도 창원시 마산합포구 북성로 33-1,경상남도 창원시 마산합포구 추산동 1-57,35.21035524,128.5722761,매일,61.0,가정용품
구암시장,상설장,경상남도 창원시 마산 회원구 구암남 14길 8,경상남도 창원시 마산회원구 구암동 87,35.24953898,128.5996435,매일,52.0,가공식품+의류+가정용품+음식점+근린생활서비스
창녕상설시장,상설장+3일장,경상남도 창녕군 창녕읍 시장길 66,경상남도 창녕군 창녕읍 164-38,,,3일+8일,78.0,농산물+축산물+수산물+가공식품+의류+가정용품
이방정기시장,상설장+4일장,경상남도 창녕군 이방면 이방대학로35-1,경상남도 창녕군 이방면 거남리 43-5,,,4일+9일,9.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
도계부부시장,상설장,경상남도 창원시 의창구 원이대로 69번길 20,경상남도 창원시 의창구 도계동 400-1,35.25721522,128.6371383,매일,94.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
토월복합상가시장,상설장,경상남도 창원시 의창구 신월로 42,경상남도 창원시 의창구 실월동68-1,35.22803686,128.6919407,매일,270.0,농산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
소계시장,상설장,경상남도 창원시 의창구 소계로 83-6,경상남도 창원시 의창구 소계동 724-4,35.25675239,128.5989701,매일,66.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
봉곡프라자상가,상설장,경상남도 창원시 의창구 창이대로205번길 5,경상남도 창원시 의창구 봉곡동 61-10,35.24543773,128.659521,매일,77.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점+근린생활서비스
명곡종합상가,상설장,경상남도 창원시 의창구 명서로116번길 20,경상남도 창원시 의창구 명서동 75-16,35.24848527,128.646224,매일,182.0,의류+가정용품+음식점+근린생활서비스
롯데종합상가,상설장,경상남도 창원시 의창구 용지로225,경상남도 창원시 의창구 용호동 63,35.23403968,128.685431,매일,81.0,농산물+축산물+가공식품+의류+음식점+근린생활서비스
대동중앙상가,상설장,경상남도 창원시 의창구 반계로 105,경상남도 창원시 의창구 팔용동 124-2,35.2545535,128.6165941,매일,43.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점+근린생활서비스
기산프라자,상설장,경상남도 창원시 마산합포구 오동동14길 29,경상남도 창원시 마산합포구 오동동 18-61,35.20528716,128.58082,매일,151.0,가공식품+가정용품
경민인터빌상가,상설장,경상남도 창원시 마산회원구 양덕북12길 113,경상남도 창원시 마산회원구 양덕동 15-27,35.23190306,128.5838182,매일,76.0,가공식품+가정용품+음식점+근린생활서비스
창원코아상가,상설장,경상남도 창원시 성산구 상남로 71,경상남도 창원시 성산구 상남동 73-4,35.22044112,128.6795378,매일,120.0,음식점
창원캔버라상가,상설장,경상남도 창원시 성산구 중앙대로61번길 4,경상남도 창원시 성산구 중앙동 97-6,35.22123568,128.6768305,매일,25.0,근린생활서비스
중앙시장(창원중앙시장),상설장,경상남도 창원시 성산구 외동반림로126번길 50,경상남도 창원시 성산구 중앙동 69-1,35.22720544,128.6760568,매일,224.0,음식점+근린생활서비스
양곡유신종합상가,상설장,경상남도 창원시 성산구 신촌로 21,경상남도 창원시 성산구 신촌동 15-6,35.20755326,128.6267741,매일,37.0,음식점+근린생활서비스
양곡시장,상설장,경상남도 창원시 성산구 신촌로102,경상남도 창원시 성산구 신촌동 33-2,35.20085109,128.628329,매일,102.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
성원그랜드쇼핑상가,상설장,경상남도 창원시 성산구 동산로 124,경상남도 창원시 성산구 상남동 45-1,35.21937212,128.6915851,매일,546.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
상남시장,상설장+4일장,경상남도 창원시 성산구 마디미로28,경상남도 창원시 성산구 상남동 16,35.22221729,128.6833743,4일+9일,408.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
사파동성종합상가,상설장,경상남도 창원시 성산구 창이대로 733,경상남도 창원시 성산구 사파동 93,35.21947569,128.702196,매일,85.0,농산물+축산물+가공식품+음식점+근린생활서비스
반송시장,상설장,경상남도 창원시 성산구 원이대로473번길 20-11,경상남도 창원시 성산구 반림동 17-13,35.23514045,128.6710424,매일,136.0,농산물+축산물+수산물+가공식품+의류
동성올림픽타운,상설장,경상남도 창원시 성산구 중앙대로 77,경상남도 창원시 성산구 중앙동 97-2,35.22223259,128.6777296,매일,87.0,음식점+근린생활서비스
대방덕산1차상가,상설장,경상남도 창원시 성산구 대정로 131,경상남도 창원시 성산구 대방동 356,35.2136147,128.7068944,매일,69.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
성원3차종합상가,상설장,경상남도 창원시 성산구 대암로80,경상남도 창원시 성산구 대방동 355,35.21499999,128.7052999,매일,101.0,가공식품+의류+가정용품+음식점+근린생활서비스
대동훼미리코아상가,상설장,경상남도 창원시 성산구 대정로 138,경상남도 창원시 성산구 대방동 358,35.2117479,128.7076239,매일,115.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
덕산그린피아상가,상설장,경상남도 창원시 성산구 용지로 64,경상남도 창원시 성산구 중앙동 98-6,35.2216794,128.676027,매일,78.0,음식점+근린생활서비스
경창상가,상설장,경상남도 창원시 성산구 상남로 67,경상남도 창원시 성산구 상남동 73-5,35.22016471,128.6793234,매일,81.0,음식점+근린생활서비스
가음정시장,상설장,경상남도 창원시 성산구 원이대로863번길24,경상남도 창원시 성산구 가음동 21-3,35.20829022,128.6977985,매일,171.0,농산물+축산물+수산물+의류+신발+음식점
가음대상가,상설장,경상남도 창원시 성산구 원이대로 883번지 15-24,,,,매일,238.0,의류+신발+음식점
하동공설시장,상설장,경상남도 하동군 하동읍 시장 1길 12-2,경상남도 하동군 하동읍 읍내리 258-1,35.0698114,127.7483819,2일+7일,140.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품
진교공설시장,상설장+3일장,경상남도 하동군 진교면 선창길 24,경상남도 하동군 진교면 진교리 302-4,35.02717394,127.9038204,3일+8일,52.0,농산물+축산물+수산물+의류+신발+가정용품+음식점
옥종공설시장,3일장,경상남도 하동군 옥종면 옥종사장길 5,경상남도 하동군 옥종면 청룡리,,,3일+8일,35.0,농산물+수산물+의류+신발+가정용품+음식점
북천공설시장,4일장,경상남도 하동군 북천면 경서대로 2439-1,경상남도 하동군 북천면 직전리 597-1,35.1137211,127.8919908,4일+9일,21.0,농산물+수산물+의류+음식점+근린생활서비스
계천공설시장(계천시장),5일장,경상남도 하동군 금남면 섬진강대로 977-17,경상남도 하동군 금남면 계천리 355-3,34.9959861,127.8094975,5일+10일,35.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점
통영중앙전통시장,상설장,경상남도 통영시 중앙시장1길14-16,경상남도 통영시 중앙동 38-4,34.84529762,128.4246206,2일+7일,275.0,농산물+수산물+의류+음식점
서호전통시장,상설장,경상남도 통영시 새터길 58-9,경상남도 통영시 서호동 163-42,34.84147391,128.4201819,매일,238.0,농산물+축산물+수산물
북신전통시장,상설장,경상남도 통영시 북신시장1길 66,경상남도 통영시 북신동 665-16,34.85415943,128.4275287,매일,139.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
합성대로상가,상설장,경상남도 창원시 마산회원구 3·15대로 745,경상남도 창원시 마산회원구 합성동 85-14,35.2386927,128.5824458,매일,32.0,의류+신발+가정용품+음식점
코오롱타운상가,상설장,경상남도 창원시 마산회원구 내서읍 호원로 361-2,경상남도 창원시 마산회원구 내서읍 호계리 10,35.26570272,128.5256104,매일,72.0,가공식품+의류+가정용품+음식점+근린생활서비스
역전통합시장,상설장,경상남도 창원시 마산회원구 석전동15길 23,경상남도 창원시 마산회원구 석전동 226-2,35.23613669,128.5794193,매일,70.0,농산물+의류+음식점
양덕중앙시장,상설장,경상남도 창원시 마산회원구 양덕북10길 23,경상남도 창원시 마산회원구 양덕동 15-1,35.23264857,128.5842725,매일,111.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
합성동상가,상설장,경상남도 창원시 마산회원구 합성옛길 136,경상남도 창원시 마산회원구 합성동 125-3,35.23772413,128.5834595,매일,73.0,축산물+가공식품+의류+음식점
동마산시장,상설장,경상남도 창원시 마산 회원구 합성남8길 76,경상남도 창원시 마산회원구 합성동 326-1,35.24003195,128.5875359,매일,128.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
합성옛길시장,상설장,경상남도 창원시 마산 회원구 합성옛길 77,경상남도 창원시 마산회원구 양덕동 7-1,35.23533684,128.5820071,매일,102.0,가정용품+음식점+근린생활서비스
창원기계공구상가,상설장,경상남도 창원시 의창구 창원대로 400,경상남도 창원시 의창구 팔용동 16-1,35.23376619,128.6410715,매일,194.0,근린생활서비스
진해중앙시장,상설장,경상남도 창원시 진해구 벚꽃로 60번길 25,경상남도 창원시 진해구 화천동 60-1,35.15106741,128.6656454,매일,290.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
중부시장,상설장,경상남도 창원시 진해구 중초로 20,경상남도 창원시 진해구 경화동 1164-1,35.15506526,128.6815616,매일,106.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
웅천시장,4일장,경상남도 창원시 진해구 웅천중로56번길 8,경상남도 창원시 진해구 성내동 327,35.11102245,128.7509028,4일+9일,4.0,농산물+축산물+수산물+가공식품+의류+가정용품
마천시장,5일장,경상남도 창원시 진해구 웅동로 57번가길 7,경상남도 창원시 진해구 마천동 134-6,35.12557099,128.7822355,5일+10일,9.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점
경화시장,상설장+3일장,경상남도 창원시 진해구 경화로 38번길,,,,3일+8일,140.0,농산물+축산물+수산물+가공식품+의류+신발+음식점
지귀시장,상설장,경상남도 창원시 의창구 지귀로119번길 6,경상남도 창원시 의창구 봉곡동 61-4,35.24568147,128.6588339,1일+6일,70.0,농산물+축산물+수산물+가공식품+음식점
소계옛길시장,상설장,경상남도 창원시 의창구 소계로 99-4,경상남도 창원시 의창구 소계동 723-3,35.25791524,128.5982678,매일,54.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점+근린생활서비스
소답시장,상설장,경상남도 창원시 의창구 읍성로33번길 8,경상남도 창원시 의창구 북동 229-5,35.26563899,128.6212756,2일+7일,44.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
봉곡민속체험시장,상설장,경상남도 창원시 의창구 봉곡로111번길 16,경상남도 창원시 의창구 봉곡동 145-1,35.2469697,128.6719663,매일,128.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
북부상가시장,상설장,경상북도 경주시 금성로 396번길 7,경상북도 경주시 성건동 629-10,35.8534885,129.2075834,2일+7일,118.0,농산물+가공식품+의류+가정용품+음식점
중앙신시장,상설장,경상북도 안동시 대안로98-15,경상북도 안동시 옥야동 285-1,36.56510661,128.7241511,2일+7일,406.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
서면시장,5일장,경상북도 경주시 서면 내서로 401-5,경상북도 경주시 서면 아화리 240-2,35.89506107,129.0480446,5일+10일,17.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
봉황중심상가시장,상설장,경상북도 경주시 원효로 89,경상북도 경주시 노동동 230,35.84221396,129.2106571,매일,510.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
불국시장,상설장+4일장,경상북도 경주시 불국장터길 23-2,경상북도 경주시 구정동 429-7,35.77599831,129.3008003,4일+9일,34.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
건천시장,상설장+5일장,경상북도 경주시 건천읍 내서로 1131-1,경상북도 경주시 건천읍 건천리 339-4,35.84830099,129.1048124,5일+10일,37.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
